員工編號(EmployeeNumber),性別(Gender),年齡(Age),是否為成年人(Over18),婚姻狀態(MaritalStatus),通勤距離(DistanceFromHome),教育程度(Education),教育專業領域(EducationField),部門(Department),職位名稱(JobRole),職位等級(JobLevel),在該公司工作總年資(YearsAtCompany),在該職位工作年資(YearsInCurrentRole),在該職等工作年資(YearsSinceLastPromotion),與現任管理者工作年資(YearsWithCurrManager),總工作年資(TotalWorkingYears),過去工作公司家數(NumCompaniesWorked),每日工資額(DailyRate),每小時工資額(HourlyRate),月收入(MonthlyIncome),月費率(MonthlyRate),標準工作時間(StandardHours),加班(OverTime),調薪百分比(PercentSalaryHike),股票選擇權等級(StockOptionLevel),績效評估(PerformanceRating),出差頻率(BusinessTravel),去年訓練時間(TrainingTimesLastYear),工作滿意度(JobSatisfaction),工作環境滿意度(EnvironmentSatisfaction),工作投入(JobInvolvement),工作生活平衡(WorkLifeBalance),人際關係滿意度(RelationshipSatisfaction),離職(Attrition)
851,Female,51,Y,Married,26,4,Marketing,Sales,Manager,4,20,6,4,17,29,2,1318,66,16307,5594,80,No,14,1,3,Travel_Rarely,2,3,1,3,2,3,No
151,Female,34,Y,Divorced,6,4,Life Sciences,Research & Development,Research Scientist,2,1,0,0,0,12,6,1031,45,4505,15000,80,No,15,1,3,Travel_Rarely,3,2,3,2,3,3,No
558,Female,40,Y,Married,2,4,Life Sciences,Sales,Manager,5,20,15,1,12,21,0,1398,79,18041,13022,80,No,14,0,3,Travel_Rarely,2,3,3,3,3,4,No
1972,Male,38,Y,Married,1,4,Other,Human Resources,Human Resources,1,6,2,1,2,7,0,1444,88,2991,5224,80,Yes,11,1,3,Travel_Frequently,2,2,4,3,3,2,No
1363,Male,48,Y,Single,4,3,Life Sciences,Research & Development,Manufacturing Director,3,10,9,0,8,11,1,855,54,7898,18706,80,No,11,0,3,Travel_Rarely,2,4,4,3,3,3,No
836,Male,42,Y,Married,29,3,Life Sciences,Research & Development,Manufacturing Director,2,9,8,7,8,10,1,933,98,4434,11806,80,No,13,1,3,Travel_Rarely,3,2,2,3,2,4,No
1979,Female,31,Y,Married,10,3,Medical,Research & Development,Research Director,3,11,7,4,8,13,4,697,40,11031,26862,80,No,20,1,4,Non-Travel,2,3,3,3,4,3,No
118,Male,46,Y,Single,9,2,Medical,Sales,Sales Executive,3,9,8,4,7,9,1,669,64,9619,13596,80,No,16,0,3,Travel_Rarely,3,4,3,2,3,4,Yes
1185,Male,35,Y,Married,4,4,Other,Research & Development,Laboratory Technician,1,2,2,2,2,2,1,636,47,2376,26537,80,No,13,1,3,Travel_Frequently,2,4,4,2,4,2,No
1928,Male,29,Y,Single,24,3,Technical Degree,Sales,Sales Representative,1,1,0,0,0,1,1,746,45,1091,10642,80,No,17,0,3,Travel_Frequently,3,1,3,4,3,4,Yes
1976,Male,42,Y,Single,23,2,Life Sciences,Research & Development,Research Scientist,2,20,9,3,7,20,1,335,37,4332,14811,80,No,12,0,3,Non-Travel,2,3,4,2,3,4,No
1043,Female,39,Y,Single,22,3,Medical,Research & Development,Manufacturing Director,3,21,6,2,8,21,1,945,82,10880,5083,80,Yes,13,0,3,Travel_Frequently,2,1,4,3,3,3,No
675,Male,22,Y,Married,6,1,Medical,Research & Development,Research Scientist,1,2,2,2,2,3,0,604,69,2773,12145,80,No,20,0,4,Travel_Rarely,3,3,1,3,3,4,No
15,Female,29,Y,Single,15,2,Life Sciences,Research & Development,Laboratory Technician,2,9,5,0,8,10,0,153,49,4193,12682,80,Yes,12,0,3,Travel_Rarely,3,3,4,2,3,4,No
526,Female,43,Y,Divorced,8,4,Other,Research & Development,Healthcare Representative,2,5,2,0,2,8,4,1473,74,4522,2227,80,Yes,14,0,3,Travel_Rarely,3,3,3,3,3,4,No
390,Male,26,Y,Married,11,2,Medical,Research & Development,Healthcare Representative,2,5,3,3,3,5,1,496,60,4741,22722,80,Yes,13,1,3,Travel_Frequently,3,1,1,3,3,3,No
961,Female,31,Y,Married,12,3,Medical,Research & Development,Healthcare Representative,2,9,7,8,5,10,0,616,41,5855,17369,80,Yes,11,2,3,Travel_Rarely,2,4,4,3,1,3,No
1692,Male,32,Y,Single,2,4,Life Sciences,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,1259,95,1393,24852,80,No,12,0,3,Travel_Rarely,2,2,4,3,3,1,Yes
1940,Male,38,Y,Divorced,9,2,Life Sciences,Research & Development,Research Scientist,1,5,2,0,3,10,2,1206,71,4771,14293,80,No,19,2,3,Travel_Rarely,0,4,2,3,4,4,No
960,Male,20,Y,Single,4,3,Technical Degree,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,129,84,2973,13008,80,No,19,0,3,Travel_Rarely,2,1,1,3,3,2,Yes
1191,Female,56,Y,Divorced,4,4,Technical Degree,Research & Development,Manager,5,5,2,4,2,28,4,718,92,19943,18575,80,No,13,1,3,Travel_Rarely,2,1,4,3,3,4,No
216,Female,34,Y,Married,2,4,Marketing,Sales,Sales Representative,1,4,3,1,2,6,6,303,75,2231,11314,80,No,18,1,3,Travel_Frequently,3,3,3,3,3,4,No
1251,Male,31,Y,Married,11,2,Medical,Research & Development,Healthcare Representative,2,6,5,0,1,6,1,1332,80,6833,17089,80,Yes,12,0,3,Travel_Rarely,2,1,3,3,2,4,No
1644,Male,48,Y,Married,4,5,Medical,Research & Development,Manager,4,2,2,2,2,23,2,365,89,15202,5602,80,No,25,1,4,Travel_Frequently,3,4,3,2,3,2,No
352,Male,40,Y,Divorced,2,2,Medical,Research & Development,Research Director,5,21,7,3,9,22,0,1416,49,19436,5949,80,No,19,1,3,Travel_Rarely,5,3,1,3,3,4,No
453,Male,40,Y,Married,1,2,Medical,Sales,Sales Executive,2,4,3,0,2,6,2,1124,57,7457,13273,80,Yes,22,3,4,Travel_Rarely,2,4,2,1,2,3,No
1945,Male,35,Y,Married,18,4,Medical,Sales,Sales Executive,2,5,3,0,4,6,0,682,71,5561,15975,80,No,16,1,3,Travel_Rarely,2,1,2,3,1,4,No
1467,Female,34,Y,Married,9,4,Technical Degree,Human Resources,Human Resources,1,2,2,2,2,2,1,1107,52,2742,3072,80,No,15,0,3,Travel_Rarely,0,3,1,3,3,4,Yes
704,Male,35,Y,Married,3,3,Life Sciences,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,727,41,1281,16900,80,No,18,2,3,Non-Travel,3,3,3,2,3,3,No
1431,Male,34,Y,Divorced,1,4,Other,Research & Development,Research Scientist,1,4,3,1,3,10,5,560,91,2996,20284,80,No,14,2,3,Travel_Frequently,2,1,4,3,3,3,No
1066,Male,40,Y,Married,26,3,Marketing,Sales,Sales Executive,2,7,7,7,5,8,1,300,74,8396,22217,80,No,14,1,3,Travel_Rarely,3,1,3,3,2,2,No
1807,Male,34,Y,Married,9,4,Life Sciences,Research & Development,Laboratory Technician,2,7,1,0,7,11,4,234,93,5346,6208,80,No,17,1,3,Travel_Frequently,3,1,4,3,2,3,Yes
1052,Male,36,Y,Divorced,15,3,Other,Research & Development,Laboratory Technician,2,1,0,0,0,9,7,660,81,4834,7858,80,No,14,1,3,Travel_Rarely,3,3,1,3,2,2,Yes
1527,Female,46,Y,Married,3,3,Life Sciences,Sales,Manager,4,13,12,5,1,23,8,228,51,16606,11380,80,No,12,1,3,Travel_Rarely,2,2,3,3,4,4,No
714,Female,27,Y,Divorced,3,1,Medical,Sales,Sales Executive,2,6,5,0,4,6,1,1410,71,4647,16673,80,Yes,20,2,4,Travel_Frequently,3,4,4,4,3,2,No
28,Female,34,Y,Single,7,4,Life Sciences,Research & Development,Research Director,3,12,6,2,11,13,0,419,53,11994,21293,80,No,11,0,3,Travel_Rarely,4,2,1,3,3,3,No
477,Male,42,Y,Single,2,4,Other,Research & Development,Healthcare Representative,2,1,0,0,0,14,3,1332,98,6781,17078,80,No,23,0,4,Travel_Rarely,6,4,1,2,3,2,No
1747,Female,30,Y,Divorced,8,3,Human Resources,Human Resources,Human Resources,1,4,2,1,2,6,6,600,66,2180,9732,80,No,11,1,3,Travel_Frequently,0,4,3,2,2,3,Yes
460,Male,37,Y,Divorced,5,2,Medical,Research & Development,Manufacturing Director,2,6,2,0,4,8,7,1192,61,6347,23177,80,No,16,2,3,Travel_Rarely,2,4,4,3,2,3,No
578,Female,54,Y,Single,8,4,Life Sciences,Research & Development,Laboratory Technician,2,1,0,0,0,19,7,548,42,3780,23428,80,No,11,0,3,Travel_Rarely,3,3,3,3,3,3,No
638,Male,49,Y,Divorced,18,4,Life Sciences,Research & Development,Research Director,5,31,9,0,9,31,1,1245,58,19502,2125,80,Yes,17,1,3,Travel_Rarely,5,3,4,2,3,3,No
300,Male,29,Y,Single,1,3,Technical Degree,Research & Development,Research Scientist,1,6,2,1,5,7,0,992,85,2058,19757,80,No,14,0,3,Travel_Rarely,1,3,3,3,2,4,Yes
1273,Male,25,Y,Single,24,1,Life Sciences,Sales,Sales Representative,1,1,0,1,0,1,1,599,73,1118,8040,80,Yes,14,0,3,Travel_Frequently,4,4,3,1,3,4,Yes
1937,Female,38,Y,Divorced,8,3,Medical,Research & Development,Research Scientist,2,20,11,0,7,20,1,1394,58,2133,18115,80,Yes,16,1,3,Travel_Frequently,3,2,4,2,3,3,No
1425,Female,36,Y,Single,3,4,Marketing,Sales,Sales Executive,2,5,4,0,1,15,3,1174,99,9278,20763,80,Yes,16,0,3,Travel_Rarely,3,2,1,3,3,4,No
2014,Male,39,Y,Single,24,1,Life Sciences,Research & Development,Research Scientist,2,7,7,1,7,18,7,116,52,4108,5340,80,No,13,0,3,Travel_Rarely,2,4,1,3,3,1,No
124,Male,46,Y,Married,1,3,Medical,Research & Development,Healthcare Representative,3,10,9,9,5,21,2,638,40,10673,3142,80,Yes,13,1,3,Travel_Frequently,5,1,3,2,2,3,No
1422,Female,54,Y,Single,1,3,Medical,Research & Development,Research Director,4,20,7,12,7,29,6,971,54,17328,5652,80,No,19,0,3,Travel_Rarely,3,4,4,3,2,4,No
972,Male,45,Y,Married,4,2,Life Sciences,Research & Development,Laboratory Technician,2,9,7,0,8,9,1,805,57,4447,23163,80,No,12,0,3,Non-Travel,5,2,3,3,2,2,No
1403,Female,27,Y,Married,10,3,Marketing,Sales,Sales Executive,2,6,2,4,4,6,1,205,98,5769,7100,80,Yes,11,0,3,Travel_Rarely,3,4,4,2,3,4,No
206,Male,45,Y,Divorced,9,3,Life Sciences,Research & Development,Laboratory Technician,2,17,9,0,15,20,8,194,60,2348,10901,80,No,18,1,3,Travel_Rarely,2,2,2,3,1,3,No
1784,Female,31,Y,Married,29,4,Marketing,Sales,Sales Executive,2,12,7,5,7,13,1,196,91,5468,13402,80,No,14,2,3,Travel_Rarely,3,4,1,2,3,1,No
2064,Male,27,Y,Married,4,3,Life Sciences,Research & Development,Manufacturing Director,2,6,2,0,3,6,1,155,87,6142,5174,80,Yes,20,1,4,Travel_Rarely,0,2,2,4,3,2,No
1098,Male,44,Y,Married,1,2,Medical,Human Resources,Human Resources,3,20,6,3,6,24,9,1376,91,10482,2326,80,No,14,1,3,Travel_Rarely,1,1,2,2,3,4,Yes
805,Female,35,Y,Married,8,4,Life Sciences,Sales,Sales Representative,1,3,2,0,2,3,1,384,72,2572,20317,80,No,16,1,3,Travel_Rarely,1,4,1,3,2,2,No
983,Female,38,Y,Single,10,3,Technical Degree,Sales,Sales Executive,2,5,3,1,3,6,1,152,85,5666,19899,80,Yes,13,0,3,Non-Travel,1,4,3,3,3,2,No
1729,Male,30,Y,Married,16,1,Life Sciences,Research & Development,Research Scientist,1,10,0,0,8,10,1,793,33,2862,3811,80,No,12,1,3,Travel_Rarely,2,4,2,3,2,2,No
657,Female,20,Y,Single,1,3,Life Sciences,Research & Development,Research Scientist,1,1,0,0,0,1,1,959,83,2836,11757,80,No,13,0,3,Travel_Rarely,0,2,4,2,4,4,No
773,Male,38,Y,Married,2,5,Medical,Research & Development,Research Scientist,1,1,0,0,1,6,6,268,92,3057,20471,80,Yes,13,1,3,Travel_Rarely,0,3,4,3,1,2,No
1113,Male,50,Y,Single,1,4,Other,Sales,Sales Executive,2,0,0,0,0,5,3,959,81,4728,17251,80,Yes,14,0,3,Travel_Frequently,4,3,4,3,3,4,Yes
700,Male,27,Y,Single,3,4,Medical,Research & Development,Research Scientist,1,4,2,1,1,5,0,1115,54,2045,15174,80,No,13,0,3,Travel_Rarely,0,4,1,2,3,4,No
878,Male,36,Y,Married,8,3,Life Sciences,Human Resources,Human Resources,1,5,4,0,3,6,0,1278,77,2342,8635,80,No,21,0,4,Travel_Rarely,3,1,1,2,3,3,No
1542,Male,42,Y,Married,2,3,Medical,Research & Development,Laboratory Technician,1,1,0,0,0,4,4,1210,68,4841,24052,80,No,14,1,3,Travel_Rarely,3,2,3,2,3,2,No
1837,Male,58,Y,Married,15,4,Life Sciences,Research & Development,Research Director,4,2,2,2,2,23,2,1216,87,15787,21624,80,Yes,14,0,3,Travel_Frequently,3,3,1,3,3,2,No
1099,Male,33,Y,Divorced,5,3,Life Sciences,Research & Development,Healthcare Representative,3,3,2,1,2,9,4,654,34,7119,21214,80,No,15,1,3,Travel_Rarely,2,4,4,2,3,3,No
153,Female,34,Y,Single,5,3,Medical,Research & Development,Manager,3,11,10,5,8,14,2,1354,45,11631,5615,80,No,12,0,3,Travel_Rarely,6,1,3,2,3,4,No
1028,Male,35,Y,Divorced,10,3,Other,Research & Development,Laboratory Technician,1,3,2,1,2,3,1,802,45,3917,9541,80,No,20,1,4,Travel_Rarely,4,4,2,3,2,1,No
1529,Female,35,Y,Single,16,3,Life Sciences,Research & Development,Healthcare Representative,3,11,8,3,3,11,1,1029,91,8606,21195,80,No,19,0,3,Travel_Rarely,3,2,4,2,1,4,No
1158,Male,41,Y,Married,12,4,Life Sciences,Research & Development,Laboratory Technician,1,1,0,0,0,6,3,167,46,4766,9051,80,Yes,11,1,3,Travel_Rarely,4,4,2,3,3,1,No
158,Male,43,Y,Married,26,2,Life Sciences,Sales,Manager,4,25,12,4,12,25,1,394,92,16959,19494,80,Yes,12,2,3,Travel_Frequently,3,4,3,3,4,4,No
911,Male,32,Y,Single,25,4,Life Sciences,Research & Development,Laboratory Technician,1,1,0,0,1,1,1,374,87,2795,18016,80,Yes,24,0,4,Travel_Rarely,2,4,1,3,1,3,Yes
880,Female,35,Y,Married,9,3,Life Sciences,Research & Development,Manufacturing Director,3,17,14,5,15,17,1,607,66,10685,23457,80,Yes,20,1,4,Travel_Rarely,2,3,4,2,3,2,No
493,Male,31,Y,Single,9,4,Life Sciences,Research & Development,Research Scientist,1,2,2,2,2,3,0,408,42,2657,7551,80,Yes,16,0,3,Travel_Rarely,5,2,3,2,3,4,No
372,Male,45,Y,Married,20,2,Medical,Research & Development,Healthcare Representative,4,20,7,4,10,21,0,1385,79,13496,7501,80,Yes,14,0,3,Travel_Rarely,2,4,3,3,3,2,No
910,Male,33,Y,Divorced,3,2,Human Resources,Human Resources,Human Resources,1,4,3,0,3,7,3,1075,57,2277,22650,80,Yes,11,1,3,Travel_Rarely,4,2,4,3,4,3,No
1304,Male,32,Y,Married,8,3,Medical,Sales,Sales Executive,2,10,7,0,8,10,1,604,56,6209,11693,80,No,15,2,3,Travel_Rarely,4,4,3,4,4,3,No
1140,Male,34,Y,Single,2,2,Life Sciences,Research & Development,Manufacturing Director,2,3,2,0,2,5,2,1003,95,4033,15834,80,No,11,0,3,Travel_Frequently,3,3,4,3,2,4,No
1212,Male,40,Y,Married,2,4,Medical,Sales,Sales Executive,2,0,0,0,0,5,5,1184,62,4327,25440,80,No,12,3,3,Travel_Frequently,2,2,2,3,3,4,No
60,Male,34,Y,Single,23,4,Marketing,Sales,Sales Executive,2,9,5,8,7,10,0,1065,72,4568,10034,80,No,20,0,4,Non-Travel,2,3,2,3,3,3,No
1771,Male,33,Y,Divorced,4,3,Technical Degree,Research & Development,Research Scientist,2,9,8,1,7,11,5,775,90,3055,6194,80,No,15,2,3,Non-Travel,2,2,4,3,2,4,No
1396,Male,32,Y,Married,2,1,Marketing,Sales,Sales Executive,2,3,2,1,2,4,0,499,36,4078,20497,80,Yes,13,3,3,Travel_Rarely,3,2,3,3,2,1,No
1226,Male,20,Y,Single,21,3,Marketing,Sales,Sales Representative,1,2,1,2,2,2,1,654,43,2678,5050,80,No,17,0,3,Travel_Rarely,2,4,3,4,3,4,No
1073,Female,36,Y,Single,12,5,Medical,Research & Development,Manufacturing Director,3,14,8,7,8,15,0,796,51,8858,15669,80,No,11,0,3,Travel_Rarely,2,4,4,2,2,2,No
7,Male,27,Y,Married,2,1,Medical,Research & Development,Laboratory Technician,1,2,2,2,2,6,9,591,40,3468,16632,80,No,12,1,3,Travel_Rarely,3,2,1,3,3,4,No
1415,Male,25,Y,Married,1,3,Technical Degree,Research & Development,Laboratory Technician,1,3,2,0,2,7,4,949,81,3229,4910,80,No,11,1,3,Travel_Rarely,2,4,1,3,2,2,No
1787,Male,37,Y,Married,9,2,Marketing,Sales,Sales Executive,2,5,2,0,3,5,1,589,46,4189,8800,80,No,14,2,3,Travel_Rarely,2,2,2,2,3,1,No
363,Female,46,Y,Married,2,3,Technical Degree,Sales,Manager,4,7,7,7,7,28,3,488,75,16872,14977,80,Yes,12,1,3,Travel_Rarely,2,2,3,1,2,2,No
1635,Female,45,Y,Divorced,2,2,Other,Research & Development,Manufacturing Director,2,10,7,3,9,10,1,1329,59,5770,5388,80,No,19,2,3,Travel_Rarely,3,4,4,2,3,1,No
1882,Male,34,Y,Married,4,3,Life Sciences,Sales,Sales Executive,3,5,3,1,0,9,2,1480,64,9713,24444,80,Yes,13,3,3,Travel_Rarely,3,4,3,3,3,4,No
593,Male,22,Y,Single,4,1,Technical Degree,Research & Development,Laboratory Technician,1,2,2,1,2,4,5,1368,99,3894,9129,80,No,16,0,3,Travel_Frequently,3,3,3,2,3,3,Yes
1412,Male,35,Y,Single,18,2,Life Sciences,Research & Development,Manufacturing Director,3,2,2,2,2,10,2,200,60,9362,19944,80,No,11,0,3,Travel_Frequently,2,4,3,3,3,3,No
1522,Male,29,Y,Single,1,4,Technical Degree,Research & Development,Research Scientist,1,9,7,0,7,11,6,224,100,2362,7568,80,No,13,0,3,Travel_Rarely,2,1,1,2,1,3,Yes
1166,Female,40,Y,Single,9,4,Medical,Research & Development,Research Director,3,18,7,2,13,20,9,593,88,13499,13782,80,No,17,0,3,Travel_Frequently,3,3,2,3,2,3,No
1842,Male,31,Y,Married,18,5,Human Resources,Human Resources,Human Resources,1,1,0,0,0,2,0,359,89,2956,21495,80,No,17,0,3,Travel_Rarely,4,1,4,4,3,3,Yes
417,Male,39,Y,Divorced,1,3,Medical,Research & Development,Healthcare Representative,3,18,10,3,7,19,0,1132,48,9613,10942,80,No,17,3,3,Travel_Rarely,5,4,3,4,2,1,No
1622,Female,28,Y,Divorced,27,3,Medical,Research & Development,Manufacturing Director,2,5,3,0,0,6,0,580,39,4877,20460,80,No,21,1,4,Travel_Rarely,5,1,2,1,2,2,No
428,Female,33,Y,Married,5,4,Life Sciences,Research & Development,Manager,3,10,6,8,8,12,6,553,74,11878,23364,80,No,11,2,3,Travel_Frequently,2,2,4,3,3,2,No
201,Female,19,Y,Single,3,1,Medical,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,1181,79,1483,16102,80,No,14,0,3,Travel_Rarely,3,2,2,3,3,4,No
797,Female,34,Y,Single,1,4,Life Sciences,Research & Development,Research Scientist,1,4,2,1,3,10,2,182,72,3280,13551,80,No,16,0,3,Travel_Rarely,2,4,2,4,3,3,No
64,Male,48,Y,Single,1,2,Life Sciences,Research & Development,Laboratory Technician,3,1,0,0,0,23,9,626,98,5381,19294,80,Yes,13,0,3,Travel_Rarely,2,3,1,2,3,4,Yes
1618,Male,39,Y,Married,10,5,Medical,Research & Development,Manufacturing Director,2,7,7,7,7,10,2,1387,76,5377,3835,80,No,13,3,3,Travel_Rarely,3,1,2,3,3,4,No
1011,Female,31,Y,Married,1,1,Life Sciences,Research & Development,Manufacturing Director,2,4,3,0,3,4,1,853,96,4148,11275,80,No,12,1,3,Travel_Frequently,1,1,3,3,3,3,No
1162,Male,27,Y,Married,6,3,Life Sciences,Research & Development,Research Scientist,1,4,2,2,2,4,1,199,55,2539,7950,80,No,13,1,3,Travel_Rarely,0,3,4,2,3,3,No
1577,Male,34,Y,Single,7,4,Medical,Research & Development,Research Scientist,1,1,0,0,0,1,1,479,35,2972,22061,80,No,13,0,3,Travel_Rarely,4,4,1,3,1,3,No
632,Male,24,Y,Married,24,3,Medical,Sales,Sales Representative,1,2,2,2,1,3,0,535,38,2400,5530,80,No,13,2,3,Travel_Frequently,3,4,4,3,3,3,No
1367,Female,51,Y,Single,11,2,Technical Degree,Research & Development,Manufacturing Director,4,5,2,0,3,29,3,1405,82,13142,24439,80,No,16,0,3,Travel_Rarely,1,2,4,2,2,2,No
905,Male,50,Y,Divorced,2,4,Life Sciences,Research & Development,Manager,4,31,6,14,7,31,1,881,98,17924,4544,80,No,11,1,3,Non-Travel,3,1,1,3,3,4,No
530,Male,31,Y,Married,1,2,Life Sciences,Research & Development,Laboratory Technician,1,4,2,3,2,4,1,329,98,2218,16193,80,No,12,1,3,Travel_Rarely,3,1,4,2,3,3,No
699,Male,36,Y,Divorced,9,2,Medical,Research & Development,Manufacturing Director,2,3,2,0,2,13,2,913,48,8847,13934,80,Yes,11,1,3,Travel_Rarely,2,2,2,2,3,3,No
437,Male,27,Y,Single,2,3,Life Sciences,Sales,Sales Executive,2,5,4,0,4,5,1,1377,74,4478,5242,80,Yes,11,0,3,Travel_Rarely,3,3,4,3,3,1,No
24,Male,38,Y,Single,2,3,Life Sciences,Research & Development,Research Scientist,1,3,2,1,2,6,5,371,45,3944,4306,80,Yes,11,0,3,Travel_Rarely,3,4,4,3,3,3,No
954,Male,40,Y,Divorced,10,4,Marketing,Sales,Sales Executive,3,1,0,0,0,11,2,658,67,9705,20652,80,No,12,1,3,Travel_Rarely,2,2,1,2,2,2,No
46,Female,43,Y,Divorced,2,2,Medical,Research & Development,Research Scientist,1,5,3,1,4,6,1,1273,72,2645,21923,80,No,12,2,3,Travel_Rarely,3,3,4,4,2,4,No
1259,Male,27,Y,Divorced,4,2,Life Sciences,Research & Development,Research Scientist,1,5,3,0,3,5,1,1167,76,2517,3208,80,No,11,3,3,Travel_Rarely,2,3,1,3,3,2,No
1154,Male,28,Y,Divorced,6,3,Life Sciences,Research & Development,Research Scientist,1,3,1,0,2,3,1,773,39,2703,22088,80,Yes,14,1,3,Travel_Frequently,2,3,3,2,3,4,No
1850,Female,27,Y,Single,5,2,Life Sciences,Research & Development,Laboratory Technician,1,5,4,0,2,6,0,1297,53,2379,19826,80,Yes,14,0,3,Travel_Frequently,3,4,4,3,2,3,No
544,Male,45,Y,Married,10,2,Life Sciences,Research & Development,Research Scientist,1,2,2,0,2,8,3,192,69,2654,9655,80,No,21,2,4,Travel_Rarely,3,4,1,3,2,4,No
1285,Female,34,Y,Divorced,19,3,Medical,Research & Development,Laboratory Technician,2,11,8,5,10,15,4,135,46,4444,22534,80,No,13,2,3,Travel_Frequently,2,2,3,3,4,3,No
733,Male,27,Y,Divorced,10,2,Life Sciences,Research & Development,Manufacturing Director,3,9,7,1,7,9,1,294,32,8793,4809,80,No,21,2,4,Travel_Frequently,4,1,4,3,2,3,No
1048,Male,59,Y,Married,1,2,Technical Degree,Sales,Manager,3,6,4,0,4,14,3,1089,66,11904,11038,80,Yes,14,1,3,Travel_Rarely,1,4,2,3,1,3,No
1496,Male,44,Y,Single,2,1,Medical,Research & Development,Manufacturing Director,3,2,2,2,2,16,5,1193,86,10209,19719,80,Yes,18,0,3,Travel_Frequently,2,3,2,3,2,2,No
337,Male,31,Y,Divorced,3,4,Medical,Research & Development,Research Director,3,2,2,2,2,9,9,1327,73,13675,13523,80,No,12,1,3,Travel_Frequently,3,3,2,3,3,1,No
1592,Male,23,Y,Married,10,3,Technical Degree,Research & Development,Research Scientist,1,2,2,2,2,4,2,977,45,2073,12826,80,No,16,1,3,Travel_Rarely,2,3,4,4,3,4,No
1088,Female,38,Y,Married,17,1,Life Sciences,Research & Development,Healthcare Representative,3,19,9,1,9,20,0,330,65,8823,24608,80,No,18,1,3,Travel_Rarely,4,3,3,2,2,1,No
661,Male,43,Y,Divorced,6,4,Other,Research & Development,Research Director,4,1,0,0,0,21,4,782,50,16627,2671,80,Yes,14,1,3,Travel_Rarely,3,4,2,2,2,3,No
207,Female,32,Y,Single,8,3,Marketing,Sales,Sales Executive,3,9,8,3,7,9,1,967,43,8998,15589,80,No,14,0,3,Travel_Frequently,2,4,2,3,3,4,No
1350,Male,35,Y,Single,4,4,Life Sciences,Research & Development,Research Scientist,2,9,6,1,1,9,1,482,87,4249,2690,80,Yes,11,0,3,Travel_Frequently,3,3,3,3,3,2,No
1193,Male,19,Y,Single,9,2,Life Sciences,Research & Development,Research Scientist,1,1,1,0,0,1,1,645,54,2552,7172,80,No,25,0,4,Travel_Rarely,4,1,3,3,3,3,No
864,Male,45,Y,Divorced,9,3,Marketing,Sales,Sales Executive,3,5,4,0,2,18,4,930,74,10761,19239,80,Yes,12,1,3,Travel_Rarely,2,1,4,3,3,3,No
956,Male,26,Y,Single,1,3,Medical,Sales,Sales Executive,2,7,7,0,7,7,1,1283,52,4294,11148,80,No,12,0,3,Travel_Frequently,2,1,3,2,3,2,No
789,Male,36,Y,Single,8,4,Life Sciences,Sales,Sales Executive,3,10,7,0,9,10,1,1434,76,7587,14229,80,No,15,0,3,Non-Travel,1,1,1,2,3,2,No
1971,Male,43,Y,Married,11,3,Life Sciences,Research & Development,Healthcare Representative,3,10,9,0,9,10,1,574,30,7510,16873,80,No,17,1,3,Travel_Rarely,1,3,1,3,3,2,No
22,Male,22,Y,Divorced,16,2,Medical,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,1123,96,2935,7324,80,Yes,13,2,3,Non-Travel,2,4,4,4,2,2,No
167,Male,19,Y,Single,22,1,Marketing,Sales,Sales Representative,1,0,0,0,0,0,1,528,50,1675,26820,80,Yes,19,0,3,Travel_Rarely,2,3,4,3,2,4,Yes
1294,Female,36,Y,Single,2,4,Life Sciences,Research & Development,Manufacturing Director,2,16,14,5,12,18,9,429,53,5410,2323,80,Yes,11,0,3,Travel_Rarely,2,2,3,3,3,4,No
1379,Female,31,Y,Single,2,3,Life Sciences,Sales,Sales Representative,1,1,0,0,0,3,7,703,90,2785,11882,80,No,14,0,3,Travel_Frequently,3,4,3,2,4,3,Yes
2025,Female,36,Y,Divorced,4,2,Life Sciences,Research & Development,Manufacturing Director,2,4,2,0,2,18,7,688,97,5131,9192,80,No,13,3,3,Travel_Frequently,3,2,4,3,3,2,No
259,Male,52,Y,Married,1,4,Life Sciences,Research & Development,Manager,5,33,18,11,9,34,0,699,65,19999,5678,80,No,14,1,3,Travel_Rarely,5,3,3,2,3,1,No
1607,Female,32,Y,Married,5,4,Other,Research & Development,Research Scientist,1,3,2,0,2,6,3,634,35,3312,18783,80,No,17,2,3,Travel_Rarely,3,4,2,4,3,4,No
1397,Male,39,Y,Married,25,2,Life Sciences,Research & Development,Healthcare Representative,3,6,4,0,5,13,3,1485,71,10920,3449,80,No,21,1,4,Non-Travel,2,3,3,3,3,2,No
2019,Male,52,Y,Divorced,29,4,Life Sciences,Sales,Sales Representative,1,9,8,0,0,16,2,585,40,3482,19788,80,No,15,2,3,Non-Travel,3,4,1,3,2,2,No
1720,Male,32,Y,Married,10,3,Life Sciences,Research & Development,Research Scientist,1,5,2,1,3,10,6,585,56,3433,17360,80,No,13,1,3,Travel_Frequently,3,3,1,3,2,1,No
